,id,attribute_ids
5647,4d88843e4f972d0b,58
1857,243074ff43d25cd3,51
19636,e6391f602a64c2f1,16
19794,e7e4eed2ce4a8ef5,13
21063,f55735e36fcfd850,51
5517,4c26f6317f02e8cb,1
19811,e81803a770fad482,13
18199,d6e29e85744be606,25
10410,81203bfb2ccd1149,13
18878,de3aa8ec69adbbd8,51
13392,a1b49ef3aaf998dd,51
17115,ca9e02ccfc5b950,13
8338,6b4e80341ad4984,51
10231,7f260931bf5b3702,51
14209,aacc6667c3cf0712,51
5304,49be5a2cf05f6a80,13
14201,aabcfcd64758789f,51
3408,34ce8cdd12dc931,13
16981,c91bfe73047db831,13
16529,c3e2fb90aa8cd90a,51
7587,6388e1468a8ae0f6,51
15480,b823f6f9bc8427c7,51
8011,67a8cc8c61e8179c,13
20009,ea3ed2f4fd2ea3e7,13
16834,c7980fa611fbf0d2,13
11256,8ad2add8d60a699c,13
9671,797396a7d80c7441,18
17419,ce03320c74d9c6f6,26
7749,651c2f69a7790a64,13
4800,44106594e41e2fbb,13
17018,c9739e9d203bcae4,29
6826,5b3e9d26b823dc21,51
1404,1ec5de286444c03c,33
10276,7f97038885fd5809,51
13614,a42154c48aaa7100,13
11901,91c1cb8de39bf652,13
9841,7b268db1d73db54e,51
7873,6664fe68e3e764e,13
15007,b2fceecb26c3e441,70
19448,e462524c12132c36,51
9132,73a3fcc1c0febf42,51
3586,36c8234b24e52655,13
19503,e4e8de136c2877e,51
8889,7127d7305a8a1ffb,14
9178,74437c9144e57983,13
2204,28125a411673dbff,13
5735,4e947c7113976be4,25
16735,c66ab7a708e70d56,51
17596,d030b20d6c7de73e,51
5390,4abf24fb546e5c6,51
4512,410f81706f1352c0,13
16264,c0b25392ff0b0425,13
8192,69741ce6252bda9b,13
4788,43ececb9c6caf119,45
14613,aedeafc99719a84d,51
14906,b1e99434aaa573d0,51
14971,b28c321e9c257803,58
2411,2a621a6755d5ffe4,32
17007,c94d45813e36c2ee,26
21729,fc537db6f4aa5f92,51
13653,a47dff4bee4aeb4e,51
966,19e03cb46f27f1dd,13
19478,e4a5a38643f2bb26,13
1455,1f5d107e0ea9ca38,51
16455,c321c86243750dbd,67
11470,8d5770707a02883e,13
2548,2becef1cb68c3f77,70
17199,cb963e3d6c896110,51
11754,903e8bcbe73ac01a,51
8289,6ac1b0c5a42f31d9,25
10338,8059f733e5ad3315,13
9332,75bd56f7cc89b6f8,33
18028,d4e1b28fa46e02f5,13
6523,57c10cc022060472,13
7384,616e0f659d05f0dd,45
10981,87803f6a29ceb2,13
5907,50863d688995fbc7,13
18248,d766ebe94ed2de22,51
16617,c4f27512700302df,46
6814,5b1f8d7d199777be,69
5254,4930eeabc96dd633,13
6732,5a3bcba3e7800e8f,13
9483,776467dcb4b211db,51
20515,ef8fe2bc05342d8e,13
16249,c086f3396d067e73,51
21291,f7e0d8fd400dfff2,51
11335,8bf291245387a5ab,51
8136,68ebe69392dfd22d,51
8705,6f57b94951f9e0e5,51
5366,4a696a0b3be9b2ed,32
20476,ef02002faa52f849,42
1442,1f3cc594605e8c5f,25
15401,b73304e13b26f080,13
8446,6c8204966fe7fea7,13
5102,4794be1a2c4b589f,51
20314,ed811f37d12c8364,58
15341,b68eee493517f88f,13
12792,9b8852366862f9cc,45
15688,ba52b87a78cff827,42
5404,4ae0bad80ece8f5,51
14086,a9568e9d27d81a7c,51
10656,83deb2e671384ae1,51
1036,1add15dc02a217dc,70
4423,403185d78ab36f77,18
21629,fb2763a5fae7d697,51
4648,42a5836c563d12b4,13
460,14b648cab7b7f7c1,70
6,100d750286e85bf3,13
7663,643acc5cea2dffa,13
18564,dadb0f1443811c7b,29
2199,28029f8397627692,51
7052,5d74ee398e5aecd9,51
6481,574879d649966ea9,51
6417,566c49e988aa634b,13
10768,85116a065d75864e,13
6790,5adc12d44eea854,51
11006,87d76cdd42017851,13
18436,d98ebc7c723e77e5,13
10358,808592c390bac8d9,51
17969,d41f3bb583a59688,51
17188,cb759b4520c37e43,13
5477,4bc541e85eac9f2c,26
12024,933f70cda8231c0e,13
2131,274c4daabc96c307,70
3627,374eda52ad005b8f,25
8782,7001d3e3a64053c,13
9922,7be2061ce6a9bf8a,13
13355,a177cdea25f25fc2,51
8603,6e15b270b753a3bb,13
21614,fb0a15f250d08867,51
22033,ff65571ad996b9e9,13
14482,ada8878d67fe1e0e,13
11366,8c4d950c72fcaed9,51
283,12d9e975d2f9ff30,51
3645,3774792cb4987379,13
17940,d3c6adf552f599c2,13
17445,ce46fcb592808ec8,51
21038,f5096ddde8ef9ed1,51
19752,e77b011145263d6,70
8572,6dca665743c0aa56,13
20684,f132bc92d83969b,13
723,17416b8b9176ff83,45
17592,d02b38286de00bd5,51
19043,dfd599bd76a8c33e,51
17512,cf2b10ddb8ae955a,51
4156,3d71a6603b8332cc,70
12455,9810eef6c98ad180,13
17707,d14ee460ea7dc6dc,51
16258,c0a67f80be0fe166,29
15421,b76cd806a4bfc487,13
19321,e316137a9a5c1090,51
3025,30b80fcc88bd667b,13
19539,e53d4fd4d7ca94bb,51
13793,a6165eb5299fb70d,14
15660,ba197629c53ac0e5,49
10991,87aec336d4bddf76,13
4813,4435126dd992c766,51
7417,61c863cb77a1fe05,13
4079,3c63264bfab8b303,13
13023,9df37f7c4b9918b0,13
1379,1e62f38137c231d,51
3331,33c5d3f8e973d056,13
3740,38714dce98e97deb,13
17319,cd1810cd7c282878,13
17354,cd693e4037eab1dd,14
19570,e5a010d2d322e8ab,45
3698,381321bda52fb94a,13
789,17f2f50d99cb1766,58
14144,aa0a4e3d4f2dc6c6,13
20371,ee1088c6be810bc3,13
13137,9f34978de6d9eff6,13
4110,3ce918cadec3e237,13
20028,ea80a3677db3b3d8,51
2925,2fce926398663862,18
17239,cbfd50b93042f176,60
15802,bb8496e8386bedd8,51
21299,f7f01ed5c86a04d1,70
12387,974e25165e66e9de,67
14838,b12cd93fe335913c,13
14369,ac74dec915748356,58
21201,f6db0877fcfa624c,43
1694,22369f4eb4918eab,45
13808,a641c4a6bd6cebc0,51
7340,60b0515d70b27a00,13
6238,5463716b94f966ac,23
13513,a2efdb87919dcd3c,13
16556,c42d9fcf69a4b6e6,70
3502,35d6c23837eb2826,51
13922,a783d18306099fff,51
7929,66e9aa2df7321d2,35
36,1056caff76d71c22,51
9461,771f7972fb70e359,70
982,1a282c97dbaafef3,51
13334,a1487d05e25ee133,13
18544,dab94f250dafa8ce,13
14225,ab0815c8e53e1e8e,51
905,192ae54ce7752567,51
4761,43bb438a80131e9d,13
6932,5c5320291920b115,51
10705,84719fb3156666c8,51
3101,316a64413e8e0a93,70
21260,f78f3e764f4402bf,25
7936,66f9002d2db2df66,13
17671,d0f299f25d40fcff,45
4864,44c31b4fcfe78712,13
10757,84ebe31403c4cef2,14
18960,deeac904b22c1239,51
1479,1fa861adcb57740e,13
15424,b77085f3cb315207,13
19003,df662e7a26607302,51
10397,80e6156d14b8ed62,51
4861,44bd0e1c709933cb,13
3344,34093602c456996,13
16985,c926040fcecd889e,13
18314,d811ea3e36568277,51
19340,e339c3ca5fcdfa26,51
5172,48593771cbcf0a5,70
7871,665c148b21177755,13
18678,dc37982b53d35efd,29
16283,c0f5b10f60116388,48
8420,6c3d8efb818ef15a,13
20760,f21dcfde9e8e4e5a,13
791,17f8ccb3c2d2f16e,13
18766,dd1cac3b8b99a1f2,35
17721,d166df4c960c4947,13
21144,f6312b2277141f43,14
15572,b91b5a19b71f1841,61
4811,4432106dcfa52e63,51
6830,5b4bd6c15b10babf,51
8124,68c81d789573ad95,51
9951,7c50ff4e2c80f929,56
21333,f83b981e82672445,13
10501,81f04fbd7e4d60e5,51
4664,42d069b1678a306d,13
1400,1eb78b1c656fb523,51
994,1a613f41de268328,13
6084,52b6fc61dd05fcd0,13
10558,828d28b1718a5419,51
18056,d5456abd639d0563,58
4663,42cf9b568219e32a,13
16425,c2ceb2da82bfcf16,24
15695,ba643e03da5f5f04,51
11525,8dc0ec9afadd6b60,51
9992,7cad86c7cd82d792,13
5917,509847ad31c60183,13
14791,b0aa88490f12f03b,70
7375,6149b80756ca53d2,15
6062,526dc47882665452,29
21974,fed162e00bc787af,45
15511,b8604a201c69d816,51
6502,576dfbcfe476e82b,13
9283,755677b78ab9a047,51
14438,ad39736e17cb24a8,13
21239,f74045599197f518,13
4457,40812aab10d8e378,55
15120,b41934d80e08bc72,51
7016,5d34238a9be1e6ec,13
2860,2f0d919779d59b39,51
1191,1c732d9633181714,51
17310,ccfcbb1d1739af41,51
2931,2fd65629f4290c64,29
9001,7271438e290b6964,25
2168,27b97538240f7cd6,13
15758,bb1a2d969e6465d6,51
1990,25c3cb49077455bc,51
2569,2c3c5bf3f9107e63,13
8007,679f848684bdc91c,51
3257,330351775a0cbb75,13
12768,9b54d497783677bb,13
7602,63b7346232910aea,13
16552,c4190a17b293a81d,51
13394,a1b9eb8a3fc2d740,55
21407,f8de2b271e40ae93,13
3808,394c2e6df20f97cc,18
20603,f05fba541f105ba6,29
6108,52fbb919ff9d0c36,51
19637,e63a49fed9b5bf3b,25
9062,7311bd3e566919b4,51
8503,6d29b05db8da1494,13
12232,959b9db1328f38bf,13
3036,30cf5286b01cb3ca,1
11834,9116e4b7afc9996,51
11411,8cc5b1968b67e889,51
9157,73fb67d2bcc56c38,13
18255,d77bd4a722631d25,26
6098,52d254204731fcd3,13
19666,e6935dd6cc8b5a4f,13
17367,cd7fa193f006e9b7,51
1882,2471f27eba04a0fd,13
19700,e6e2b31f56d63f9d,51
19802,e8022173a0abc34b,14
14742,b00abb0a276dd953,29
16470,c350a2932aa6366e,51
7280,60019c2ba241819a,51
12029,934cd168c6e168ca,59
11071,88b7a4298749debd,13
1319,1ddb70ad5ecb3fcd,13
16241,c07a625b26659f78,14
5654,4da434bc55ff25a0,33
5141,47f6ae9a1242f026,51
3975,3b25013dc56984a6,51
14501,add8edece17da4b2,51
496,1513d83e954bdc2a,56
20976,f466dfd27d34d4ef,66
5730,4e8433f05c501cd4,45
11758,904e5a7df3ee79ea,13
10354,8081435a164b200d,13
12276,9607609ce806d2c7,61
13595,a3e79417f87a0392,13
11955,925c55e9852273b4,13
3054,30fb8ed946ffa046,25
16237,c06c662c989a799,51
1266,1d3a7e252d20495f,70
5133,47ebba5acd5df77f,33
21215,f70814867b611434,13
10119,7de4b36202f499e4,33
2816,2ea63a86bf9a0275,51
14869,b17c89841ee1e4e0,51
2700,2da6b6c3c04c4d9f,13
18041,d50de82f1bfb3829,51
11477,8d62306e40096d0e,1
18885,de565dbb1533d23b,13
13596,a3eece253034474b,13
1406,1ec6aae7807d655a,61
15856,bc17edd155db1834,13
8086,68724f31a1da042c,13
11902,91c37dff1f423da3,51
8821,705a1256903d6b88,51
19675,e6ac10473f3169e9,51
4340,3f5394ace1bfb78f,51
9759,7a4c757573060eeb,13
5818,4f9698b1afafbcaa,33
11889,919ae49622434acc,51
4029,3bdd19cbada957f2,51
12432,97d3a31159125b2c,13
20053,eac1f1609122a473,67
21680,fbbd594b1dd1b74,13
7205,5f52d3bc743902ad,51
4302,3f11dedf945eefda,23
5205,48ab946ff5fc9bc6,51
11059,888ab94fc4c8d79a,51
2747,2dfda1a644ed95ec,51
16634,c520ec14d185e5a,29
19766,e79b9085fc41f02d,13
8861,70d019c2c8489d32,51
16311,c1673d10f3117,51
13521,a30e39083e8f3fa1,51
3573,36a7aa740b87a334,13
2048,266a4e3a8a397629,13
8600,6e084fbc61591dfb,51
10897,86a3d3aedc0f2e9b,13
20421,ee8af598837fce58,13
14940,b2385e8a8c20a7,13
12462,982a153dae3303b,70
17623,d073b66880153a55,13
4323,3f41120caf408422,45
10901,86ad5c60434ce3b2,51
21490,f9bac45dab5eb520,51
11328,8bde48e6d383c4a7,26
15010,b301474f96e8c58d,69
114,11395696d851e25f,13
12873,9c581e79e02e0ae5,13
8573,6dcbfa893816123b,29
16794,c72588d384170c8f,51
10270,7f87dd530cfe6cdf,51
12581,99578bee5476c74d,13
16387,c229836bc14b6394,14
4026,3bd4d829e1e39704,51
1579,20c84d05d4cd2e79,51
5586,4ce4f1311b6173,13
11637,8eff272d22d9a39f,13
18748,dcdfe3f6f0b1d70e,13
10496,81e1f8bcaa67a2d,29
1846,24145715658ec1d4,14
5117,47bd97bcdb2e825b,13
2289,290546d524fed4ef,45
20552,eff68b2dd5b6433f,13
3292,335c3366322d9456,29
18828,ddbb9f03cf2ca1d,13
12725,9ad891c9b4017ae7,13
8401,6c04271768e80caa,29
6480,574345013913dfb2,13
11318,8bd2c84add6e89fb,58
6319,553e558a5a7abcb3,14
4101,3cb1393615c6f135,13
11276,8b216783b3957a9d,13
10974,877104c0abc41031,51
15346,b6ad19d93ba74f3,41
15908,bcad3cb3e7b3b6fa,51
6923,5c38ff931b77b10b,51
19920,e93a2a122c7a6633,35
1612,2123582d29e56226,51
16841,c7b09518d16199e1,13
10869,8641b6e90b287ac1,51
6626,590c0924f5efe21b,41
11812,90cec10eda6d44b8,13
21475,f97b97de451b739a,13
688,16fa6f748b2cb7c8,18
8498,6d1798d36ceb26c5,13
622,1656c846bea25938,13
16348,c1abc6ae45e181e6,13
5989,5159b71f81b01d1b,35
2940,2feb4946ee0b7419,13
8257,6a55c119474b80bb,51
8914,718193e89f6bf616,48
8318,6b214951822519d,70
21378,f8801c4460a86b45,51
7149,5ea09190aa6bb0ab,13
15109,b407b95a27caca6c,13
16917,c867db94b233c3ee,33
3492,35c1bd18c4c269a9,51
8601,6e1194206d06f0e2,13
20164,ec0838536ffe243b,55
21590,fad07eacc9fcd955,13
1875,24565df1f18ddaa3,51
34,1055abe56bbddf45,13
13447,a23db5a7cd683d72,51
18085,d59da0c5fd45cf6a,51
20019,ea6f7c86f7d74ca2,51
16988,c92f0591a22ebc6e,70
18999,df5c2394d94a3c2d,13
17494,cef4ad502db761ad,13
9129,73a142a92591b9a6,13
4406,3ffccb07911c1a65,51
1224,1cc8305a82912ba5,13
19899,e903f2559759e4e5,13
19724,e7340602c26736d2,26
17757,d1da01c4b63ffdb5,50
12961,9d4c63863802318f,51
744,17870f76769971a4,51
17110,ca89ad7b8f61c2a3,51
15127,b429c60cfb45e750,25
598,162168c41fbb119f,45
18773,dd3335269d12dcd1,25
17523,cf4fd31a6431d18c,13
13866,a6e48e788517d340,69
12235,95a692e9c565129d,58
11316,8bc4dc7f61f28103,51
4750,43a610492586955b,33
16246,c0820bd21763789f,13
12449,98077dfe26a44b08,13
15280,b5cb91f8376e6e2d,13
8594,6dfcf9aa85f84600,25
7046,5d68fe3dd5875177,51
6288,54de53807d77b39,51
18803,dd7edf536aca966f,13
1297,1da58d328f650aaa,22
21833,fd683995051eb9f6,51
7489,627c24f637eed4cf,51
3654,378d2d3efff18b0e,13
5276,4970777502865f42,13
21947,fe95c6d0589236b1,13
17329,cd2b9791f94a416,13
18316,d813473fe5a34908,51
4185,3dcfcd53236e4fc4,51
15685,ba4c14963e79f847,13
8944,71d9d2afaa2fd6fa,23
15923,bccee66dcf56f5fc,51
11551,8e0eb5ea6f3205fe,51
4313,3f28b283b9499355,13
12371,971e82659734e98,70
6149,536417e11b4c329d,13
15225,b52ee6b52a4b424,51
6702,59d216e19254a8e0,59
19998,ea2bcfed0cbea200,51
4954,45ce2ada4dd7a32c,60
17250,cc162ae35e7fb59a,13
18361,d8ab9b2e63d5b972,45
21080,f58eacf31d5d3d55,51
20789,f270bd1e2e504ef7,13
18266,d7a2b0b00e6be011,13
21536,fa26435d346a222c,33
10711,847e2637da0ebf20,51
10019,7cdc723f6d6207af,13
11632,8ef358eaf2a81c06,51
13161,9f6a7160d3eb107b,51
13206,9ffb771187b25f55,13
17670,d0f0005845eff08a,70
19051,dfe99bb85812bc5d,51
3518,360b42073c7cfcc,15
13376,a1a25afb611412c4,29
10445,8166124adc3fdbc3,70
6555,5816f8a2ab61c210,58
1380,1e6cbea094b1dc0e,13
15206,b4f97e237b9973bd,14
18647,dbe37c0cbfede848,13
8956,71f98ff0eb9a876b,33
15613,b99aec40f49c8fad,13
90,10fede70ff77e297,32
10325,80240eb0cf184ab3,51
17863,d2e1c74ae6715d9e,13
13171,9f83faf2d2dfa930,13
5736,4e960195d8cccae9,70
3705,3817e7640a695e43,32
2334,297dc5a5df3987ee,13
21794,fcda6602b4aad6be,13
8935,71b4367cf7221b79,51
21153,f64d389a217265dc,51
15929,bcdccb73d1717f09,51
17532,cf75d99410b2e42d,13
18195,d6d941a278ae4ce7,25
19216,e1b5e512a68e17c5,13
11220,8a4eb15dd099e6fd,13
10879,8658d76f5bac3adf,13
20936,f3f92d7829eaddc,51
5060,470fc0e8729ba742,25
17040,c9b2dd8e37ef52f8,13
13773,a5d1301b9a13dbd4,13
18437,d9928d74cf582455,33
5103,479775a42311a45,13
14308,abd9dcd1456a7852,13
11215,8a393e71a3f2a163,51
2719,2dc2b041f625ce6d,13
10533,823e82afcd97d042,13
2405,2a42b874d89744b6,51
5852,4feae6ad1749954,51
10289,7fc3d39026d63427,51
7485,6275f4f0a11083fe,33
7055,5d8568e312637dd9,51
4958,45d42a6c6e031477,13
7534,62ecc774d011c7b1,23
6597,58a45aa87bc6b070,51
12121,9479d866f6ea4cf1,28
5300,49b19bfa2311c3d6,51
6306,551ecd27e79c29f0,13
10752,84e389eca67ab41f,33
3898,3a56c7dd070f2c94,13
10094,7db1de8ef6f7b92c,51
9513,77be79853576f31e,13
9556,783e9c4e81e59aa7,13
17006,c94d19cc3c51d99c,51
19006,df6e552afeeec971,25
1032,1ad0d74f273040a1,13
13456,a25f07d00605abda,51
6995,5cfe12b63c08cb02,23
3945,3ae6a7160d7cd679,13
3743,3878f5557f861582,51
762,17aac714bd9991e7,51
10436,814d00cdc2c56e68,51
15368,b6e5002ee113e07d,51
6678,5981388e448df1a2,51
13201,9fe9509385994e9c,23
19442,e44a673094db11f0,23
14494,adc372fe1662f612,25
4279,3ebc9290bb148da1,43
20927,f3d6ae5215f7f335,13
9781,7a81899cb3084e0e,51
3275,333d937e556ec86f,13
5320,4a0222f0f626857e,33
8328,6b3ad12a5ccbc69b,1
19343,e34a33ed7c7a06a6,13
17400,cdcc326a5cc45398,26
1019,1aa74f8682078efa,29
9790,7aa068a656fae67f,13
13374,a19df8ce2f04c0a,13
6120,5319aeba2eb7860f,13
19181,e16911dcaf0f1488,13
15752,bb151a0cc6591e26,51
17599,d037927418b50ee9,13
18907,de8216a209a5bc40,13
13435,a228bc860dc86564,51
18282,d7c813ffdf596cfb,70
2644,2d0b1a1236ceb01b,51
3464,356f31217d0bbea4,23
12307,965db24253dc64cf,33
6592,5891d26f5bb1cd2,51
6900,5bf5538eb5c968b7,55
21500,f9d042826919f2db,51
1446,1f4bfbf647b755ba,69
16993,c9373af84c188567,29
5781,4f15b533c5f9fab5,13
12748,9b1eb05410172340,45
5851,4fe9cc8d87ed1f8c,51
19876,e8c58bd3c3851d42,13
6308,5528e830f79480bd,13
18124,d61b73ea85e0f806,13
2814,2e9ba0b4109e429f,13
20836,f2e558350014d63,51
8055,6802cc60e394cd62,13
849,1894089b76ba7395,13
3316,339d889e496b91c1,14
20945,f41137995039d7f6,51
21637,fb37499ea05e0e55,13
21845,fd97b8f4a9c2d75d,13
7078,5dd341107cf21f5,13
15255,b58576d105aadab8,13
17672,d0f50651a6304496,45
19571,e5a1ab720b03a567,23
9835,7b11c9cb323f0bab,1
20544,efe34439f4ebc8c8,13
20419,ee87c6a43896db3c,51
1429,1f10f00e76ebf5d8,51
17071,ca0af92e336c53bb,13
3631,375531a5de0b74e9,51
8378,6bca5687ccddd5c7,51
2497,2b54077655da3c9e,25
1091,1b6b80dd6aff010f,70
553,15a8b67126612e0b,51
20374,ee1b817d1f0766e8,51
946,199531aa36688265,13
17640,d0a6be2632f41da7,51
2549,2bed5b9a808f626,13
19987,ea030014036f64e3,13
2335,2982c8c6e5059585,25
4538,417f2a9770fbabab,24
2290,2906f957d4fd151b,15
15676,ba37cffd2849a18d,12
13535,a332994de19c9131,14
5306,49c4dba742e56742,13
3974,3b24e3ee6b23925e,14
11746,902e5690ccc0ddfe,55
11959,9262853b23923007,51
16644,c53c96b5399771f1,13
15309,b61582ae2791a629,51
12491,98657698e2964ae6,13
21825,fd4e42cb71467dc8,13
15345,b6a36c2ee70a9d19,13
2889,2f729faf2ceaecba,26
8561,6db06a0171f6c052,13
18412,d938b285e7123190,51
3267,3324fad9f983b102,67
10575,82c6b04892290ebd,70
11488,8d77fdbf427d6080,51
3986,3b4f889607ebe70c,13
1226,1ccc9d549a0cd019,13
17903,d35716a72656cefe,40
1299,1daaf150f69662e,51
14864,b16a10bc0f56422a,13
17885,d32b5f8e34c867f7,13
9266,752e6043df791e7d,58
17011,c95038a9abeb3751,51
21467,f9617f7d1a2e1212,51
6224,544874b2e6a16fc7,51
1633,216262f17a2d133d,13
13316,a11a4ffbcd64233,13
21858,fdb1a28d3684d997,13
1077,1b4a7558c4d7e61a,45
2557,2c12bb3e540faacd,13
1115,1bb54fc329d8efb9,13
16216,c030fe00a53ac7b9,13
21609,fb00cb344d974bc8,51
17475,cebe457148529918,13
6462,570fbaf0cecc2d99,13
11507,8da0b468225a30b2,51
4173,3da22db7f466e111,14
21298,f7ef5f995730449a,13
2812,2e986d3876b2fc4,51
18038,d5069d5980fbefa0,45
1092,1b6ddc5d0c637acd,13
13146,9f41e0263108f389,25
20223,ec9f0ef1fa015d71,13
419,143e1202b4a4afa3,23
19856,e88fe8cd06d9fe3,51
27,1033055830394850,42
19558,e570a01c7152f46e,13
5849,4fe620939bf05be2,51
6026,51f0f6dfeff1db70,51
16042,be1b2e0a4486161d,13
7920,66d11f810abd9d1f,51
9186,744c5c800d49db0d,51
8642,6e866f08015278a7,51
12533,98e9b7efd02f5c1c,51
6684,59929205512cbc67,51
1046,1af44c61bd73b851,70
21431,f91e2075ac8f4404,13
3560,368341cd6e4245eb,51
9437,76d7be40779ab4aa,70
7448,621f77c483ca0d92,13
4024,3bca3f5ae4f9ad00,51
16180,bfd6b100af41ac30,51
21395,f8c05281d091548d,13
5505,4c089382c0ff95f3,51
8299,6ae2b7938dd7e444,13
8584,6de58ef53a4ba697,51
11336,8bf35836e7b56278,51
16345,c1a381226b26780e,51
15430,b77e26d057af485c,13
7452,622579961295509d,13
1389,1e9c4aff585febd7,13
6166,53aea59d76cd0c11,42
5376,4a94403378677da7,51
11703,8fa8bc06590f467a,13
17546,cf9b092c30cde977,29
21398,f8c6bb7a8d184d03,25
16624,c50891aff4973847,51
20452,eed1d9d63b987e55,51
21297,f7ebdc527aac7901,13
18259,d790bb776204ef55,51
4395,3fce62907e145238,29
18776,dd3efd7ac4b5bf75,13
11050,884dad3037608344,51
1650,21ad0658f10656be,70
6866,5b98464e121cc650,13
5151,480d09d75738d2de,13
17185,cb73046c9c47b9d8,51
13592,a3ddb23a26ca774e,51
2200,28041d221f57d0ae,33
16093,bedcc33b501bf2b,51
20609,f067dde762d62614,51
6504,5777a0a4fc6c6375,13
4560,41a9c8b0775efeb5,25
14651,af2fe0a076f607b2,13
7907,66bc7a91f56196b8,13
6379,55f97d36c031bee6,26
11711,8fc6566b61ce7681,51
20243,ecdea35ae00fd00f,51
18277,d7b32e233d8c482d,23
18448,d9aeb439fb26f683,13
12841,9c11d1e9ce2e2642,51
1481,1fad69ed268ac538,25
1050,1afb75c93085bc74,51
16567,c465112e383dc4c7,13
16322,c1740f405ce6e2ed,51
940,197f8ebcc5160064,13
12797,9b97105cc6db9734,58
7327,6076e3d67a1b96d,13
15110,b407db42f10c2fd,13
14734,aff3ec70246f8d80,51
20738,f1d4b0b1d92e8bb8,13
20688,f14379cc14d6d9bf,13
17005,c94aec483a7aa4e3,51
14517,adef1b169fa4f165,70
21283,f7c30805428e49b0,51
1026,1abf589713cfc5f0,51
6775,5ab0173e4bbe0c9c,13
9429,76c7e56f3ed75a0c,13
19392,e3c27a77595f6d8a,25
14448,ad53f4f8887df2d8,13
21631,fb2975fb3b76929c,51
15684,ba48462dc1bad64c,13
12538,98f8e33059c3e99,13
7237,5f8ed036086531e6,51
11702,8fa253a13fabd5c6,51
7665,643cd86e253ba3,51
12419,979b4474e76a6f8a,51
15625,b9bde82dec86eb7d,51
1601,2103c413f7ad6698,13
9423,76bae2319dbf6138,13
2843,2ed335eb63c25e61,13
6503,57779fc4afa552da,13
5595,4cfe51251b2fccaf,51
7908,66bd8fb7d178d3c9,13
6251,5487af8a603f7ed4,25
6961,5ca56c9226def85,14
19888,e8eb6b70ad243f9a,13
11792,909666cf7d41e17b,13
18778,dd40a1265c05b18e,13
19122,e0d29f843bd3e136,25
16161,bfb0cbc58185dd0b,13
13917,a7756e84ba208988,51
2542,2bcff9b421ce0f64,51
22020,ff4909a520f919e2,13
13588,a3cc09ffa31b5eba,51
8091,687be4f38f046255,51
3959,3b0326e28c828edf,13
10444,81659494444eb559,13
21203,f6df3a9743e02ab4,51
146,118647bb47352602,65
8426,6c4b9727ef17a78b,13
12842,9c1298caebbada46,1
17202,cb9d54d91b0730a5,13
19470,e499ccf08378522d,51
20115,eb8c0e5e78eb885b,51
12762,9b46814cd02a9305,51
17171,cb540b162a3abdf2,51
10362,8090d733394d1ba2,13
11437,8cf70454abb2b676,17
1803,23b109ca6e9a08ff,51
832,1856add5952cbf31,13
5258,4934c30dd3aeeb24,51
8881,7114359b18428aef,29
15459,b7e7d8097605f7c,13
8874,70f8e945b14da54e,29
20837,f2e5728ef147e2fb,29
17755,d1cf0546324566b9,13
819,182b4cfbf32a97f5,51
17180,cb6b2a185ac805a4,13
6389,5617526b8be2d3fd,13
6749,5a6d181a3b9d6c40,35
6933,5c5397135bacb1f9,1
5134,47ed4072c841b228,29
8804,7032d52a281d3227,51
17772,d2013fa727f29ebe,51
13285,a0cc36ca9e9aa2a9,51
418,143c8978cdc147bc,51
21804,fd1c3112daae9b06,35
6138,5343589d0f0bcda8,51
19160,e13b73d5d601b440,51
17774,d202d0f15fdb2c26,13
1822,23e75397b1bdcf9d,51
6336,5564f2556bc1e15,13
15428,b77c5e63f9f09236,70
7933,66f0d9bffc04a9c1,51
9057,7309e3a9dcb737f7,51
9383,7645844dd01aa28e,70
817,18241552de6ef823,13
18909,de83f2f92d55fcfa,51
6006,51994d304606457c,51
16707,c61784ce1b1377f7,25
4353,3f6a937b9359226c,13
1530,202fad14d61d0bf3,13
2295,2911a783c282b869,13
9471,773644d0f000e2e1,13
8438,6c691277902d498f,13
12415,9794acd1ca884357,13
8129,68dcc48c1e43d206,51
13576,a39a5727321e3e3c,70
5559,4ca6ef3b7ed900ff,13
20235,eccb1ac3b4972e17,51
6444,56d1f285746b566,13
11904,91c3ba5649c4c926,51
6130,532a918da463784a,41
3748,388662b54555c3a7,51
14784,b099b92308da125a,13
18079,d58932929c66f2af,51
19690,e6ccb6600383c7b7,13
13022,9df241d70d956639,17
11626,8eec4c704b4cb211,13
11956,925dae23676d6193,25
16208,c0142accaee82d21,13
19722,e731fd1cb4c533d5,13
21387,f89b09a26fbb06f8,13
5542,4c6c8a5d1afe6491,51
9196,74612c2bfc8dbeac,13
16097,bee27759ae05ba64,51
6007,519ffcdab96ab56a,13
793,17fc2ab42d71b74a,13
11649,8f1593da804664ed,51
20482,ef19ca0de3092a62,51
3326,33bd806d07a5d146,51
18598,db4d2cca3a1d6b7f,13
16962,c8e1c1d7e77ee0,13
12551,99177acb4e4866a5,13
21001,f4ab761dc12910c,13
9083,733df9fa62128285,25
13028,9dffcf4a7438e9a7,29
3746,38814d083186199a,51
9406,768f9027f40150a,51
18447,d9ad261c8477ca9c,51
2368,29e9371794e4131d,51
4536,417e720854252e36,13
8381,6bd5e879ed4bd139,13
12931,9cf3294fdb941845,51
15582,b93ea8680b1c76f4,13
2969,3035675cbc8dab4e,25
